ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
A31US5Ge,"As a search engine developer, I want to improve the accuracy of search results by identifying and filtering out advertisements, ensuring that users find the information they are looking for more easily.","User Story:
As a search engine developer, I want to enhance the precision of search results by effectively identifying and excluding advertisements, so that users can effortlessly locate the information they seek, leading to a more satisfying search experience.

Acceptance Criteria:
- Achieve a minimum of 90% accuracy in distinguishing between organic search results and advertisements.
- Reduce the number of advertisement impressions shown in search results by at least 50%.
- Increase user engagement metrics, such as click-through rates on organic results, by 20% within three months of implementation.

Test Outline:
- Conduct a series of tests to evaluate the accuracy of the algorithm in filtering out ads, ensuring it meets the 90% threshold.
- Analyze search result data to confirm a reduction in advertisement impressions by the targeted percentage.
- Monitor user engagement metrics before and after the changes to validate the increase in click-through rates.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
A31US6Ge,"As a web accessibility advocate, I want to ensure that online advertisements are accessible to users with disabilities, providing a more inclusive browsing experience for everyone.","User Story:
As a web accessibility advocate, I want to implement standards for online advertisements that guarantee accessibility for users with disabilities, thereby fostering a more inclusive browsing experience for all individuals.

Acceptance Criteria:
- Conduct an accessibility audit on 100% of online advertisements to identify compliance with WCAG 2.1 guidelines.
- Ensure that all advertisements include alternative text for images and proper labeling for interactive elements, achieving a minimum of 95% compliance.
- Provide training sessions for 100% of the advertising team on best practices for creating accessible content.

Test Outline:
- Review the results of the accessibility audit to confirm that all advertisements meet the established guidelines.
- Check a sample of advertisements to verify that alternative text and labels are correctly implemented.
- Evaluate the effectiveness of training sessions through feedback surveys from the advertising team.","best (ISO 29148)
that (ISO 29148)
all (ISO 29148)
best (NASA ARM)
more (NASA ARM)",3,4,1.0,2,5,3.0,2,4,2.0,2,5,3.0,3,5,2.0,2,5,3.0,2,5,3.0,—
A31US7Ge,"As a marketing professional, I want to analyze the effectiveness of online advertising campaigns by tracking user interactions with identified advertisements.","User Story:
As a marketing professional, I want to evaluate the performance of online advertising campaigns by systematically tracking user interactions with specific advertisements so that I can optimize future campaigns for better ROI.

Acceptance Criteria:
- Implement tracking mechanisms to capture user interactions (clicks, impressions) for at least 90% of identified advertisements.
- Generate a report that analyzes user engagement metrics, including click-through rates (CTR) and conversion rates, within 48 hours of campaign launch.
- Achieve a minimum of 15% increase in user engagement metrics compared to previous campaigns.

Test Outline:
- Verify that tracking is correctly implemented by checking the data collected for user interactions on the advertisements.
- Review the generated report to ensure it includes the required engagement metrics and is delivered within the specified timeframe.
- Compare the engagement metrics from the current campaign to those of previous campaigns to confirm the targeted increase.","it (ISO 29148)
that (ISO 29148)
those (ISO 29148)
better (ISO 29148)
can (NASA ARM)
better (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A31US8Ge,"As a privacy advocate, I want to understand how online advertisements track user behavior and be able to control the data collected about me for advertising purposes.","User Story:
As a privacy advocate, I want to gain insights into the mechanisms of online advertisement tracking of user behavior so that I can effectively manage and limit the data collected about me for advertising purposes, ensuring my privacy is respected.

Acceptance Criteria:
- Provide a detailed explanation of at least 3 tracking methods used in online advertising, such as cookies, pixel tags, and device fingerprinting.
- Implement a user-friendly interface that allows me to opt-out of data collection for advertising, with confirmation of changes within 24 hours.
- Ensure that I can view and modify my data preferences at any time, with a clear summary of what data is being collected and how it is used.

Test Outline:
- Review the documentation provided to confirm it includes comprehensive details on the specified tracking methods.
- Test the opt-out functionality to ensure it works as intended and that confirmation is received within the designated time frame.
- Access the data preferences interface to verify that it accurately reflects my current settings and allows for modifications.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,3,0.0,3,3,0.0,3,4,1.0,2,4,2.0,4,4,0.0,2,4,2.0,3,4,1.0,—
A31US9Ge,"As a consumer, I want to be able to make informed decisions about the products and services advertised online by readily identifying them and understanding their purpose.","User Story:
As a consumer, I want to easily identify and comprehend the products and services advertised online so that I can make well-informed purchasing decisions that align with my needs and preferences.

Acceptance Criteria:
- Ensure that 90% of advertised products and services include clear descriptions and purposes within the first 3 seconds of viewing.
- Implement a user feedback mechanism that allows at least 75% of users to confirm they understand the purpose of the advertised items.
- Provide visual indicators or tags for at least 80% of products to highlight key features and benefits.

Test Outline:
- Conduct user testing to measure the time taken to identify and understand advertised products, aiming for a maximum of 3 seconds.
- Analyze user feedback data to confirm that at least 75% of participants report clarity in understanding the advertisements.
- Review the advertisement content to ensure that 80% of products have visual indicators or tags that effectively communicate their features.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,5,2.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A31US10Ge,"As a web user, I want to have a clean and clutter-free browsing experience where I can focus on the content I am interested in without being bombarded by intrusive advertisements.","User Story:
As a web user, I want to enjoy a streamlined and distraction-free browsing experience so that I can concentrate on the content that matters to me without interruptions from intrusive advertisements.

Acceptance Criteria:
- Ensure that the number of visible advertisements on the page is reduced to a maximum of 2 per session.
- Implement a content filtering feature that allows users to customize their viewing preferences, resulting in at least a 75% reduction in unwanted content.
- Achieve a user satisfaction score of 90% or higher regarding the browsing experience in post-implementation surveys.

Test Outline:
- Monitor the number of advertisements displayed during a browsing session to confirm it does not exceed the specified limit.
- Test the content filtering feature with users to evaluate its effectiveness in reducing unwanted content.
- Conduct user surveys to assess satisfaction levels and gather feedback on the browsing experience.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,2,5,3.0,3,5,2.0,—
A32US1Ge,"As a social media researcher, I want to analyze large datasets of social media posts to understand public opinion on current events or political issues.","User Story:
As a social media researcher, I want to conduct in-depth analyses of extensive datasets comprising social media posts so that I can accurately gauge public sentiment regarding current events and political matters, ultimately informing strategic decisions.

Acceptance Criteria:
- Successfully process and analyze datasets containing at least 100,000 social media posts within a 24-hour timeframe.
- Generate sentiment analysis reports with a minimum accuracy rate of 85% to ensure reliable insights.
- Provide visualizations of public opinion trends over time, highlighting at least 3 significant events or issues.

Test Outline:
- Validate the processing time of the dataset to ensure it meets the 24-hour requirement.
- Cross-check the sentiment analysis results against a sample of posts to confirm the accuracy rate.
- Review the generated visualizations to ensure they effectively illustrate public opinion trends and key events.","reliable (ISO 29148)
it (ISO 29148)
that (ISO 29148)
significant (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,5,3.0,2,5,3.0,3,5,2.0,2,5,3.0,2,5,3.0,—
A32US2Ge,"As a brand manager, I want to use the system to identify user comments expressing positive, negative, or neutral stances towards my brand.","User Story:
As a brand manager, I want to leverage the system to analyze user comments that reflect positive, negative, or neutral sentiments about my brand so that I can make informed decisions to enhance brand perception and customer engagement.

Acceptance Criteria:
- The system must accurately categorize at least 90% of user comments into positive, negative, or neutral sentiments.
- Provide a real-time dashboard that displays sentiment trends over the past month, updated at least once every 24 hours.
- Generate a weekly report summarizing the sentiment analysis, highlighting key insights and actionable recommendations.

Test Outline:
- Validate the sentiment categorization accuracy by comparing the system's classifications against a manually reviewed sample of user comments.
- Check the dashboard for timely updates and ensure it reflects the latest sentiment trends.
- Review the weekly report for completeness and relevance, ensuring it includes actionable insights based on the sentiment data.","it (ISO 29148)
that (ISO 29148)
every (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A32US3Ge,"As a journalist, I want the system to help me verify the credibility of sources and identify potential bias in news articles and online content.","User Story:
As a journalist, I want the system to assist me in assessing the credibility of sources and detecting potential biases in news articles and online content so that I can produce accurate and balanced reporting.

Acceptance Criteria:
- The system must provide a credibility score for each source based on at least 5 verifiable criteria, such as author expertise, publication reputation, and citation frequency.
- The tool should identify and flag any potential bias in articles, categorizing it into at least 3 distinct types (e.g., political, commercial, or ideological).
- Users should receive actionable insights or recommendations for alternative sources when bias is detected, with at least 2 suggested sources per flagged article.

Test Outline:
- Evaluate the credibility scores generated by the system for a sample of sources and verify that they are based on the defined criteria.
- Review flagged articles to confirm that the system accurately categorizes the type of bias present.
- Test the recommendations feature by checking if the suggested alternative sources are relevant and credible.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,3,5,2.0,2,5,3.0,2,5,3.0,—
A32US4Ge,"As a fact-checker, I want the system to flag social media posts containing misinformation or disinformation based on the stance taken towards a particular claim.","User Story:
As a fact-checker, I want the system to automatically identify and flag social media posts that contain misinformation or disinformation based on the specific stance taken regarding a claim, so that I can efficiently prioritize and address potentially harmful content.

Acceptance Criteria:
- The system must accurately flag at least 90% of posts containing misinformation or disinformation based on predefined criteria.
- Each flagged post should include a clear indication of the claim's stance, categorized as either true, false, or misleading.
- The system should provide a summary report of flagged posts, including the total number flagged and the percentage of posts reviewed within a 24-hour period.

Test Outline:
- Conduct a review of a sample set of social media posts to verify that the system flags the correct percentage of misinformation or disinformation.
- Check that each flagged post includes the appropriate stance categorization.
- Generate a report from the system to confirm the total number of flagged posts and the review percentage within the specified timeframe.","that (ISO 29148)
appropriate (ISO 29148)
can (NASA ARM)",3,4,1.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A32US5Ge,"As a social media moderator, I want to prioritize content for review based on the intensity of a user's stance (e.g., strongly against vs. mildly disagreeing).","User Story:
As a social media moderator, I want to categorize and prioritize content for review according to the strength of a user's stance (e.g., strongly opposed versus mildly disagreeing) so that I can efficiently manage and address potentially harmful or controversial posts.

Acceptance Criteria:
- Implement a scoring system that rates user comments on a scale from 1 to 5 based on the intensity of their stance.
- Ensure that content flagged with a score of 4 or 5 is prioritized for review within 1 hour of posting.
- Track and report the percentage of high-intensity content reviewed within a 24-hour period, aiming for at least 90% compliance.

Test Outline:
- Validate the scoring system by reviewing a sample of user comments and ensuring they are accurately categorized based on their intensity.
- Monitor the time taken to review high-intensity flagged content to confirm adherence to the 1-hour priority response time.
- Generate a report on the percentage of high-intensity content reviewed within 24 hours to assess compliance with the target.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A32US6Ge,"As a platform developer, I want the system to integrate with social media platforms to automatically detect and label the stance of user comments on specific topics.","User Story:
As a platform developer, I want the system to seamlessly integrate with various social media platforms so that it can automatically analyze and categorize user comments regarding specific topics, enhancing content moderation and user engagement.

Acceptance Criteria:
- Successfully connect to at least 3 major social media platforms (e.g., Twitter, Facebook, Instagram) for data retrieval.
- Achieve an accuracy rate of 85% or higher in detecting and labeling the stance (positive, negative, neutral) of user comments.
- Ensure that the system processes and categorizes comments in real-time, with a response time of less than 3 seconds per comment.

Test Outline:
- Verify the successful integration with the selected social media platforms by retrieving sample comments.
- Evaluate the accuracy of stance detection by comparing the system's labels against a manually annotated dataset.
- Measure the response time for processing comments to confirm it meets the specified threshold.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
less (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,4,5,1.0,2,5,3.0,2,5,3.0,—
A32US7Ge,"As a data scientist, I want the system to provide not just the overall stance, but also detailed information like confidence scores and sentiment analysis for a more nuanced understanding.","User Story:
As a data scientist, I want the system to deliver comprehensive insights that include overall stance, confidence scores, and detailed sentiment analysis, so that I can achieve a deeper and more nuanced understanding of the data.

Acceptance Criteria:
- The system must provide an overall stance with an accuracy rate of at least 90%.
- Confidence scores should be included for each stance, with a minimum score threshold of 0.75.
- Sentiment analysis must categorize sentiments into at least three distinct levels (positive, neutral, negative) with a precision of 85% or higher.

Test Outline:
- Validate the accuracy of the overall stance by comparing it against a manually annotated dataset.
- Check that confidence scores are generated for each stance and verify that they meet the minimum threshold.
- Assess the sentiment analysis results against a benchmark dataset to ensure the precision criteria are met.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A32US8Ge,"As a linguist, I want the system to be customizable to analyze stances in different languages and cultural contexts, accounting for sarcasm and humor.","User Story:
As a linguist, I want the system to offer customizable features for analyzing stances across various languages and cultural contexts, ensuring it effectively recognizes nuances such as sarcasm and humor.

Acceptance Criteria:
- The system must support at least 5 different languages for stance analysis, with the ability to add more as needed.
- It should accurately identify and categorize sarcasm and humor in at least 80% of test cases across the supported languages.
- Customization options must allow users to adjust parameters for cultural context, with at least 3 predefined settings available.

Test Outline:
- Test the system's stance analysis capabilities in each supported language to confirm functionality and accuracy.
- Conduct a series of evaluations to measure the system's effectiveness in detecting sarcasm and humor, ensuring it meets the 80% accuracy threshold.
- Review the customization interface to ensure users can easily modify cultural context parameters and verify the availability of predefined settings.","it (ISO 29148)
can (NASA ARM)
more (NASA ARM)",2,4,2.0,2,4,2.0,2,4,2.0,2,5,3.0,3,5,2.0,2,5,3.0,2,4,2.0,—
A32US9Ge,"As a user privacy advocate, I want the system to be transparent about how user data is used for stance detection and ensure user privacy is protected.","User Story:
As a user privacy advocate, I want the system to provide clear and accessible information regarding the usage of user data for stance detection, ensuring that user privacy is rigorously safeguarded.

Acceptance Criteria:
- Develop a comprehensive privacy policy that explicitly outlines how user data is collected, processed, and utilized for stance detection, with a readability score of 8th grade or lower.
- Implement a user consent mechanism that allows users to opt-in or opt-out of data collection, with at least 90% of users aware of their choices.
- Conduct quarterly audits to verify compliance with privacy standards and report findings to stakeholders, ensuring transparency and accountability.

Test Outline:
- Review the privacy policy for clarity and accessibility, ensuring it meets the specified readability score.
- Test the consent mechanism with a sample group to confirm that at least 90% of users understand their options regarding data collection.
- Analyze audit reports to ensure they are conducted quarterly and that findings are shared with relevant stakeholders.","it (ISO 29148)
that (ISO 29148)",2,4,2.0,2,5,3.0,2,4,2.0,2,5,3.0,4,5,1.0,2,5,3.0,2,5,3.0,—
A32US10Ge,"As a system developer, I want the system to be scalable and efficient to handle large volumes of social media data in real-time.","User Story:
As a system developer, I want the architecture to be both scalable and efficient so that it can process and analyze large volumes of social media data in real-time, ensuring timely insights and responsiveness.

Acceptance Criteria:
- The system must support a minimum of 10,000 concurrent data streams without degradation in performance.
- Data processing latency should be maintained at less than 200 milliseconds for 95% of incoming data.
- The system should automatically scale resources up or down based on data volume fluctuations, achieving at least 90% resource utilization efficiency.

Test Outline:
- Simulate 10,000 concurrent data streams and monitor system performance to ensure it meets the scalability requirement.
- Measure the processing latency for incoming data to confirm it remains below the specified threshold.
- Evaluate the auto-scaling functionality by varying data volumes and checking resource allocation efficiency.","efficient (ISO 29148)
it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)
less (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,3,5,2.0,1,5,4.0,2,5,3.0,—
A33US1Ge,"As a journalist, I want to quickly access and analyze relevant information from past news articles to inform my reporting and provide context for current events.","User Story:
As a journalist, I want to efficiently retrieve and analyze pertinent information from historical news articles so that I can enhance my reporting and deliver well-informed context for current events.

Acceptance Criteria:
- The system must allow access to a searchable database of past news articles with a response time of less than 3 seconds.
- Users should be able to filter articles by date, topic, and relevance, achieving at least a 90% accuracy rate in retrieving relevant content.
- The analysis tool should provide insights or summaries of the top 5 articles related to the current event within 2 minutes of the search.

Test Outline:
- Conduct a search for past articles and measure the time taken to retrieve results to ensure it meets the response time requirement.
- Test the filtering options to confirm that the retrieved articles match the specified criteria with the required accuracy.
- Evaluate the analysis tool's performance by checking the insights or summaries generated for relevance and timeliness.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)
less (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A33US2Ge,"As a researcher studying current events, I want to use a powerful search engine to find specific details and relationships between entities mentioned in news articles.","User Story:
As a researcher studying current events, I want to utilize an advanced search engine that enables me to efficiently locate specific details and uncover relationships between entities referenced in news articles, thereby enhancing the depth and accuracy of my analysis.

Acceptance Criteria:
- The search engine must return relevant results within 3 seconds for queries involving multiple entities.
- It should provide at least 90% accuracy in identifying and linking related entities across different articles.
- Users should be able to filter results by date, relevance, and source to refine their search effectively.

Test Outline:
- Conduct a series of searches with known entities and measure the response time to ensure it meets the 3-second requirement.
- Validate the accuracy of the search results by cross-referencing with a set of established facts and relationships.
- Test the filtering options to confirm that they function correctly and improve the relevance of the search results.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,4,1.0,—
A33US3Ge,"As a news consumer, I want to be able to search for news articles based on specific events, locations, and people involved, rather than just relying on keywords.","User Story:
As a news consumer, I want to conduct searches for news articles using filters for specific events, locations, and individuals involved, rather than solely depending on keyword searches, so that I can find relevant information more efficiently and accurately.

Acceptance Criteria:
- Implement a search functionality that allows filtering by at least 3 distinct categories: events, locations, and people.
- Ensure that search results return articles that match the selected filters with a relevance score of 80% or higher.
- Provide users with the ability to combine multiple filters simultaneously to refine their search results.

Test Outline:
- Test the search feature by applying various combinations of filters and verify that the results align with the selected criteria.
- Measure the relevance score of the returned articles to ensure it meets or exceeds the 80% threshold.
- Confirm that the search interface is user-friendly and allows for seamless filtering without significant delays.","it (ISO 29148)
that (ISO 29148)
significant (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,4,5,1.0,—
A33US4Ge,"As a librarian or archivist, I want to organize and catalog news articles in a way that makes them easily searchable and accessible to researchers and the public.","User Story:
As a librarian or archivist, I want to systematically organize and catalog news articles to ensure they are easily searchable and accessible for researchers and the general public, enhancing the overall usability of our resources.

Acceptance Criteria:
- Implement a tagging system that allows for at least 90% of articles to be categorized by topic, date, and author.
- Ensure that the search functionality returns relevant results within 3 seconds for 95% of queries.
- Create a user-friendly interface that allows users to access articles with no more than 3 clicks from the homepage.

Test Outline:
- Review the tagging system to confirm that at least 90% of articles are properly categorized.
- Conduct search tests to measure the response time for various queries and ensure it meets the 3-second requirement.
- Navigate through the interface to verify that articles can be accessed within the specified number of clicks.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",3,4,1.0,3,4,1.0,3,4,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
A33US5Ge,"As a developer of news aggregators or search engines, I want to integrate semantic annotations into my platform to provide users with a more comprehensive and nuanced understanding of news content.","User Story:
As a developer of news aggregators or search engines, I want to implement semantic annotations within my system so that users can gain a deeper and more nuanced comprehension of news articles, enhancing their overall experience and engagement with the content.

Acceptance Criteria:
- Integrate semantic annotations that cover at least 80% of the news articles processed by the platform.
- Ensure that users can access detailed contextual information for at least 90% of the annotated content.
- Achieve a user satisfaction score of 4.5 or higher (on a scale of 1 to 5) regarding the clarity and usefulness of the semantic annotations.

Test Outline:
- Analyze a sample of news articles to confirm that semantic annotations are applied to the required percentage.
- Conduct user surveys to gather feedback on the contextual information provided and measure satisfaction levels.
- Monitor user engagement metrics to assess the impact of semantic annotations on content interaction.","that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",2,4,2.0,1,5,4.0,2,5,3.0,2,5,3.0,3,5,2.0,1,5,4.0,2,5,3.0,—
A33US6Ge,"As a data scientist, I want to explore the potential of using Wikidata and other knowledge bases to improve the accuracy and efficiency of semantic annotation and search for news articles.","User Story:
As a data scientist, I want to investigate the capabilities of leveraging Wikidata and additional knowledge bases to enhance the precision and speed of semantic annotation and search functionalities for news articles, thereby increasing the relevance of search results.

Acceptance Criteria:
- Conduct a comparative analysis demonstrating at least a 20% improvement in accuracy of semantic annotations when utilizing Wikidata versus traditional methods.
- Achieve a reduction in search query response times by 30% when integrating knowledge bases into the search algorithm.
- Implement a prototype that successfully annotates a minimum of 100 news articles with semantic tags derived from Wikidata and other sources.

Test Outline:
- Evaluate the accuracy of semantic annotations by comparing results from the new approach against a baseline established with traditional methods.
- Measure the response times of search queries before and after the integration of knowledge bases to confirm the targeted reduction.
- Review the prototype's output to ensure that it correctly annotates the specified number of news articles with relevant semantic tags.","it (ISO 29148)
that (ISO 29148)",2,4,2.0,2,4,2.0,2,4,2.0,2,5,3.0,3,5,2.0,2,5,3.0,2,4,2.0,—
A33US7Ge,"As a fact-checker or verification journalist, I want to use semantic annotations to cross-reference information in news articles with other sources and verify its accuracy.","User Story:
As a fact-checker or verification journalist, I want to implement semantic annotations to systematically cross-reference information in news articles with multiple credible sources so that I can ensure the accuracy and reliability of the reported facts.

Acceptance Criteria:
- Successfully annotate at least 90% of key information in news articles with semantic tags for cross-referencing.
- Cross-reference annotated information with a minimum of 3 reputable external sources for verification.
- Achieve a verification accuracy rate of 95% or higher for the information checked using semantic annotations.

Test Outline:
- Review a sample of news articles to confirm that 90% of key information is annotated correctly.
- Track the number of external sources used for cross-referencing and ensure at least 3 are consulted for each annotated fact.
- Analyze the results of the verification process to ensure that the accuracy rate meets or exceeds the 95% target.","that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A33US8Ge,"As a teacher or educator, I want to use semantically annotated news articles to create engaging and informative lesson plans for students.","User Story:
As a teacher or educator, I want to leverage semantically annotated news articles to develop dynamic and informative lesson plans, enhancing student engagement and comprehension.

Acceptance Criteria:
- Curate a minimum of 10 semantically annotated news articles relevant to the curriculum.
- Create at least 3 lesson plans that incorporate these articles, each with clear learning objectives and activities.
- Gather feedback from at least 80% of students indicating that the lesson plans improved their understanding of the subject matter.

Test Outline:
- Review the selection of news articles to ensure they are semantically annotated and relevant to the educational goals.
- Evaluate the lesson plans for clarity, engagement strategies, and alignment with learning objectives.
- Conduct a survey to assess student feedback on the effectiveness of the lesson plans in enhancing their learning experience.","that (ISO 29148)
these (ISO 29148)
improved (ISO 29148)
improved (NASA ARM)",2,4,2.0,2,5,3.0,2,4,2.0,2,5,3.0,4,5,1.0,1,5,4.0,2,5,3.0,—
A33US9Ge,"As a citizen concerned about misinformation and disinformation, I want to be able to access and analyze news articles critically using semantic search to identify potential biases and inconsistencies.","User Story:
As a citizen concerned about misinformation and disinformation, I want to utilize semantic search tools to critically access and analyze news articles so that I can effectively identify potential biases and inconsistencies, thereby making informed decisions based on reliable information.

Acceptance Criteria:
- Implement a semantic search feature that returns relevant articles with a precision rate of at least 85%.
- Provide a bias detection score for each article, with a threshold of ≤10% indicating low bias.
- Enable users to highlight and annotate inconsistencies within articles, with at least 90% of users reporting ease of use in the annotation process.

Test Outline:
- Test the semantic search functionality by measuring the precision rate of returned articles against a set of known relevant articles.
- Evaluate the bias detection scoring system by comparing it with expert assessments of the articles' biases.
- Conduct user testing to gather feedback on the annotation feature, ensuring that at least 90% of participants find it user-friendly.","reliable (ISO 29148)
it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
A33US10Ge,"As a global citizen, I want to see a more informed and engaged public discourse where people can easily access and understand the complex information presented in news articles.","User Story:
As a global citizen, I want to foster a more informed and engaged public discourse so that individuals can easily access and comprehend complex information in news articles, ultimately enhancing civic participation and understanding.

Acceptance Criteria:
- Develop a platform that provides simplified summaries of news articles, ensuring at least 80% of users find the information easier to understand.
- Implement interactive features that allow users to ask questions about the articles, with a response rate of 90% within 24 hours.
- Increase user engagement metrics by 50% within 6 months, measured by the number of comments and discussions generated on the platform.

Test Outline:
- Conduct user surveys to assess the clarity and accessibility of the article summaries.
- Track the response times and quality of answers provided to user inquiries about the articles.
- Analyze engagement data to confirm a 50% increase in user interactions over the specified period.","that (ISO 29148)
can (NASA ARM)
more (NASA ARM)",2,4,2.0,2,4,2.0,2,5,3.0,2,5,3.0,3,5,2.0,2,5,3.0,2,5,3.0,—
A34US1Ge,"As a cybersecurity analyst, I want to utilize a DNN-based IDS that can detect and classify new and unpredictable cyberattacks automatically, ensuring our network remains secure against evolving threats.","User Story:
As a cybersecurity analyst, I want to implement a Deep Neural Network (DNN)-based Intrusion Detection System (IDS) that can autonomously identify and categorize novel and unpredictable cyberattacks, ensuring our network is fortified against continuously evolving threats.

Acceptance Criteria:
- The DNN-based IDS must achieve a detection accuracy of at least 95% for new cyberattack patterns within the first month of deployment.
- The system should classify detected threats into at least 5 distinct categories to enhance response strategies.
- The IDS must generate alerts within 2 seconds of detecting a potential threat to enable timely incident response.

Test Outline:
- Evaluate the detection accuracy of the IDS by testing it against a dataset of known and new cyberattack patterns.
- Review the classification results to ensure that the system can categorize threats into the specified number of categories.
- Monitor the alert generation time to confirm that alerts are issued within the required 2-second window.","it (ISO 29148)
that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",2,4,2.0,1,4,3.0,2,4,2.0,2,5,3.0,3,5,2.0,1,5,4.0,2,4,2.0,—
A34US2Ge,"As a machine learning engineer, I need to experiment with various DNN architectures and hyperparameters to determine the most effective network topology and parameters for detecting cyberattacks, using datasets like KDDCup 99.","User Story:
As a machine learning engineer, I need to conduct experiments with diverse deep neural network (DNN) architectures and hyperparameter settings so that I can identify the optimal network topology and parameters for accurately detecting cyberattacks, utilizing datasets such as KDDCup 99.

Acceptance Criteria:
- Evaluate at least 5 different DNN architectures to assess their performance in cyberattack detection.
- Test a minimum of 10 distinct hyperparameter configurations for each architecture to optimize detection accuracy.
- Achieve a detection accuracy of at least 95% on the KDDCup 99 dataset.

Test Outline:
- Document the performance metrics of each DNN architecture, including accuracy, precision, and recall, to compare effectiveness.
- Track the results of hyperparameter tuning to determine which configurations yield the best performance.
- Validate the final model's accuracy against a separate test dataset to ensure reliability in detecting cyberattacks.","best (ISO 29148)
that (ISO 29148)
can (NASA ARM)
best (NASA ARM)",3,4,1.0,3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
A34US3Ge,"As a data scientist, I want to benchmark the performance of our DNN model against other classical machine learning classifiers across multiple publicly available malware datasets, to ensure we are using the best approach.","User Story:
As a data scientist, I want to systematically evaluate the performance of our Deep Neural Network (DNN) model against various classical machine learning classifiers using multiple publicly available malware datasets, so that we can confidently determine the most effective approach for malware detection.

Acceptance Criteria:
- Conduct benchmarking tests on at least 5 different publicly available malware datasets to ensure comprehensive evaluation.
- Compare the DNN model's accuracy, precision, and recall against at least 3 classical machine learning classifiers, with results documented in a comparative performance report.
- Achieve a minimum improvement of 10% in accuracy or F1 score with the DNN model compared to the best-performing classical classifier.

Test Outline:
- Collect and preprocess the malware datasets, ensuring they are suitable for benchmarking.
- Execute the performance tests and record the metrics for each model, ensuring consistency in evaluation criteria.
- Analyze the results and compile a report that highlights the performance differences, including visualizations for clarity.","best (ISO 29148)
most (ISO 29148)
effective (ISO 29148)
that (ISO 29148)
effective (NASA ARM)
can (NASA ARM)
best (NASA ARM)",4,5,1.0,3,4,1.0,3,5,2.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
